ID,SMILES,pIC50,Set
1182,CS(=O)(=O)c1ccc(-n2cc(C#N)nc2-c2cccnc2)cc1,4.61261017366127,Train
1183,COc1cccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)c1,5.215382707367125,Train
1184,CCc1ccc(Nc2cnccc2NS(C)(=O)=O)cc1,5.088842391260023,Train
1185,COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Cl)cc3)on2)cc1,5.872895201635192,Train
1186,C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)[C@@]1(C)O[C@H]1C)[C@@H](OC(C)=O)/C(C(=O)OC)=C\CC[C@@]1(C)O[C@H]21,6.221848749616356,Train
1187,COc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,6.795880017344075,Train
1188,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,7.569280590144537,Train
1189,CN(C)c1ccc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc1,5.473660722610156,Train
1190,CS(=O)(=O)c1ccc(-n2cc(CSc3ccc(Cl)cc3)nc2-c2ccc(Cl)cc2)cc1,7.301029995663981,Train
1191,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccc(F)cc1F,5.83037368298365,Train
1192,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1F,7.680061560019691,Train
1193,Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)c1=O,5.600329725273209,Train
1194,Clc1ccc(-c2nnc(-c3cn(-c4ccccc4)nc3-c3ccc(Cl)cc3)o2)cc1,5.060480747381382,Train
1195,Cc1c(CC(=O)NCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,6.537602002101044,Train
1196,CS(=O)(=O)c1ccc(-c2occ(Cl)c(=O)c2-c2ccccc2F)cc1,2.2000000003305216,Train
1197,CS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccccc2)cc1,9.221921144096424,Train
1198,CCOC(OCC)c1ccc(/C=C2\CNC/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1,4.5583048643592825,Train
1199,COc1cc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC,4.658961368322477,Train
1200,Cc1c(CCC(=O)O)cccc1NC(=O)[C@@H](c1ccc(-c2cncc(C(F)(F)F)c2)cc1)C1CCCC1,7.684075268920091,Train
1201,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2Cl)cc1,7.251811972993799,Train
1202,CCOC(=O)Cn1nncc1COc1ccc2ccccc2c1-c1c(OCc2cnnn2CC(=O)OCC)ccc2ccccc12,4.638272163982407,Train
1203,COc1cccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1,5.801342913045577,Train
1204,COc1ccc(-n2c(SCc3cc(-c4ccc(OC)c(OC)c4)no3)nc3ccccc3c2=O)cc1,6.113509274827518,Train
1205,COc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccc(Cl)cc2)cc1,6.455931955649724,Train
1206,Cc1c(Br)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,7.699513552156626,Train
1207,CS(=O)(=O)c1ccc(-c2c(-c3cccc(F)c3)nn3ncccc23)cc1,7.468521082957745,Train
1208,COc1ccccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,5.049999517423265,Train
1209,CCS(=O)(=O)c1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,7.042392712939905,Train
1210,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCCN3CCOCC3)cc2-c2ccccc2)cc1,6.251811972993799,Train
1211,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,7.431798275933005,Train
1212,O=C(NS(=O)(=O)c1ccc(F)cc1)c1ccncc1,4.91721462968355,Train
1213,Cc1c(CCC(=O)O)cccc1NC(=O)C(c1ccc(-c2ccc(C#N)nc2)cc1)C1CCCC1,5.500312917381596,Train
1214,Cc1cc(=O)c(Oc2ccc(I)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,6.387205550990272,Train
1215,Cc1cccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)c1,5.319664486585436,Train
1216,O=C(/N=c1\scc(-c2ccc([N+](=O)[O-])cc2)n1-c1ccccc1)c1cccs1,7.045757490560675,Train
1217,Cc1cc(C(C(=O)Nc2cccc(CCC(=O)O)c2C)C2CCCC2)c(F)cc1-c1cncc(Cl)c1,5.638272163982407,Train
1218,C[C@@H]1C[C@H]1Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O,6.495699914119041,Train
1219,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2cccc(Cl)c2)cc1CO,5.709965388637482,Train
1220,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3cc(=O)oc4ccccc34)cc2-c2ccc([N+](=O)[O-])cc2)cc1,6.481486060122112,Train
1221,Cc1c(CCC(=O)O)cccc1NC(=O)C(c1ccc(-c2cncc(F)c2)cc1)C1CCCC1,6.790484985457369,Train
1222,Cc1c(NC(=O)C(c2ccc(-c3cncc(C(F)(F)F)c3)cc2)C2CCCC2)cccc1C(C)CC(=O)O,7.692503962086787,Train
1223,Cc1cc(C)c2c(=O)n(CCCC(=O)N3CCN(c4ccccc4)CC3)sc2n1,3.374093660018949,Train
1224,NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(F)cc2)cc1,8.0,Train
1225,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(F)c3)C(=O)CC2)cc1,7.323908740944319,Train
1226,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)CCC2)cc1,8.522878745280337,Train
1227,O=S(=O)(Nc1ccncc1NC1CCCC1)C(F)(F)F,5.427128397799519,Train
1228,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cccnc1,5.309803919971486,Train
1229,CS(=O)(=O)c1ccc(C2=C(Oc3ccccc3)C(=O)CC2)cc1,6.98369061957464,Train
1230,COc1ccc2c(c1)c(CC(=O)N(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,4.7447274948966935,Train
1231,CC(C(=O)O)c1ccc(-c2cccc(OC(=O)Nc3ccccc3)c2)c(F)c1,5.568636235841012,Train
1232,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(Cl)cc2)cc1,6.959299339414116,Train
1233,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCSCC2)cc1,5.096367483915762,Train
1234,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc(C(F)(F)F)c2)n(-c2ccccc2)n1,5.319664486585436,Train
1235,COc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)ccc1Cl,7.699513552156626,Train
1236,O=c1c2ccccc2nc(SCc2cc(-c3ccc(Cl)cc3)no2)n1-c1ccccc1,6.251811972993799,Train
1237,NS(=O)(=O)c1ccc(-n2ncc(Cl)c2-c2ccccc2)cc1,7.309803919971486,Train
1238,CC(=O)Oc1cc2oc(-c3ccc(F)cc3)cc2cc1-c1c[se]nn1,7.301029995663981,Train
1239,CC(C)(C)c1cc2c(cc1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2,7.207608310501746,Train
1240,CS(=O)(=O)c1ccc(-c2occ(Cl)c(=O)c2-c2ccc(F)cc2)cc1,2.8302000001176983,Train
1241,COc1ccc2c(c1)c(CC(=O)Nc1cccnc1Cl)c(C)n2C(=O)c1ccc(Cl)cc1,7.301029995663981,Train
1242,COc1ccc2c(c1)c(CC(=O)Nc1ccc(F)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,7.221848749616356,Train
1243,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCc2ccco2)cc1,5.014573525916998,Train
1244,Cc1c(CCC(=O)O)cccc1NC(=O)[C@@H](c1ccc(-c2cncc(CC(C)C)c2)cc1)C1CCCC1,7.823908740944319,Train
1245,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCN3CCOCC3)cc2-c2ccc(C(F)(F)F)cc2)cc1,6.721246399047171,Train
1246,Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc(S(C)(=O)=O)cc2)o1,6.69898086196951,Train
1247,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccccc2)cc1,6.910094888560602,Train
1248,CCc1ccc2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2,6.481486060122112,Train
1249,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,6.522878745280337,Train
1250,CCNC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,5.221848749616356,Train
1251,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(Br)cc1,6.552841968657781,Train
1252,CS(=O)(=O)c1ccc(-c2[nH]c3ccc(Cl)cc3c2-c2cccc(Cl)c2)cc1,9.096964306605276,Train
1253,Cc1c(CC(=O)OCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,7.568636235841012,Train
1254,COc1ccc2c(c1)c(CC(=O)NCCO)c(C)n2C(=O)c1ccc(Cl)cc1,6.698970004336019,Train
1255,COc1ccc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc1O,5.455931955649724,Train
1256,O=S(=O)(Nc1ccncc1Nc1ccccc1Cl)C(F)(F)F,5.675717544702307,Train
1257,CCSc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)cc1,4.29073003902417,Train
1258,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(F)cc3)C2)cc1C,5.1938200260161125,Train
1259,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCOCC3)cc2-c2ccc(Br)cc2)cc1,6.508638306165727,Train
1260,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2cccc(Cl)c2)cc1,6.267606240177031,Train
1261,NS(=O)(=O)c1ccc(-c2nc(NCc3csc4ccccc34)cc(C(F)(F)F)n2)cc1,5.0,Train
1262,Fc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,5.638272163982407,Train
1263,COc1c(Cl)cc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,7.678921132642886,Train
1264,CC(C)[C@]12O[C@H]1[C@@H]1O[C@]13[C@]1(O[C@H]1C[C@H]1C4=C(CC[C@@]13C)C(=O)OC4)[C@@H]2O,7.397940008672037,Train
1265,Cc1c(NC(=O)C(c2ccc(-c3cncc(Cl)c3)cc2)C2CCCC2)cccc1C1CC1C(=O)O,7.530177984021837,Train
1266,CS(=O)(=O)c1ccc(-c2sc(-c3ccc(Cl)cc3)nc2-c2ccc(F)cc2)cc1,7.301029995663981,Train
1267,C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@]1(CCC(=O)O1)[C@@]2(C)O,5.337242168318426,Train
1268,Cc1cc(C)c2c(=O)n(CCC(=O)N3CCN(c4ccccc4)CC3)sc2n1,3.4919581103248265,Train
1269,COc1ccc(-c2cc(-c3cccc(-n4cnnn4)c3)no2)cc1,7.387216143280264,Train
1270,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1-c1ccc(F)cc1,4.443697499232713,Train
1271,CC(C)Oc1c(-c2ccc(S(C)(=O)=O)cc2)cnn(Cc2ccccc2)c1=O,6.734260541478872,Train
1272,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(Cl)cc2)cc1,7.744727494896693,Train
1273,COc1ccc(Oc2c(C)[nH]c3cccc(S(C)(=O)=O)c23)cc1,6.247425010840047,Train
1274,Cc1ncc(-c2ccc(C(C(=O)Nc3cccc(CCC(=O)O)c3C)C3CCCC3)cc2)cc1Cl,7.657577319177793,Train
1275,O=C(NS(=O)(=O)c1ccccc1)c1ccccn1,5.055517327849831,Train
1276,O=S(=O)(Nc1ccncc1Nc1ccccc1)C(F)(F)F,7.045757490560675,Train
1277,CS(=O)(=O)c1ccc(-c2cnn(Cc3nccs3)c(=O)c2-c2ccc(F)cc2)cc1,5.725498368987106,Train
1278,CS(=O)(=O)c1ccc(-c2sc(-c3ccccc3Cl)nc2-c2cccs2)cc1,7.244125144327507,Train
1279,CSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)o1,5.3872161432802645,Train
1280,Cc1nnc(/N=C2\NC(=O)/C(=C/C3CCCCC3)S2)s1,6.6020599913279625,Train
1281,Cc1c(-c2nn(-c3ccccc3)cc2/C=N/O)nnn1-c1ccc(F)cc1,7.301029995663981,Train
1282,CCc1cncc(-c2ccc(C(C(=O)Nc3cccc(C(CC)CC(=O)O)c3C)C3CCCC3)cc2)c1,7.889410289700751,Train
1283,Cc1ccc(C2=NN(C(N)=O)C(c3cn(-c4ccccc4)nc3-c3ccccc3)C2)cc1,5.962573502059376,Train
1284,CCc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)coc2=O)cc1,5.806938049308891,Train
1285,Cc1ncc(-c2ccc([C@H](C(=O)Nc3cccc(CCC(=O)O)c3C)C3CCCC3)cc2)cc1C(F)(F)F,7.8696662315049934,Train
1286,Cc1c(CC(C)C(=O)O)cccc1NC(=O)C(c1ccc(-c2cncc(C(F)(F)F)c2)cc1)C1CCCCC1,7.332547047110046,Train
1287,Cc1cc(=O)c(C(C)C)c(-c2ccc(S(C)(=O)=O)cc2)o1,5.183758700008217,Train
1288,Cc1ccc(/C(=C/c2ccc(S(C)(=O)=O)cc2)c2ccccc2)cc1,6.920818753952375,Train
1289,CCCc1ccc(/C=C2\S/C(=N/c3nnc(C)s3)NC2=O)cc1,7.0,Train
1290,O=[N+]([O-])c1ccc(/C=N/c2nnc(-c3ccccc3)o2)cc1,7.026872146400302,Train
1291,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccs2)cc1,6.328948815373956,Train
1292,C/C(=N\NC(N)=S)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,7.301029995663981,Train
1293,Cc1cc(=O)c(Oc2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,6.0,Train
1294,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cnccc2Cl)cc1,7.366531544420414,Train
1295,Cc1ccsc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,5.959303300184228,Train
1296,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,4.125518182300533,Train
1297,COc1ccc2c(c1)c(CC(=O)Oc1ccc(F)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,7.1249387366083,Train
1298,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCOCC3)cc2-c2cccc(Cl)c2)cc1,6.619788758288394,Train
1299,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)O,4.259637310505756,Train
1300,N#Cc1nn(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(Cl)cc2)c1Cl,8.0,Train
1301,Cc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CC3(CC3)C2)cc1,8.821891432890133,Train
1302,CS(=O)(=O)c1ccc(-n2cc(CF)nc2-c2ccc(Cl)cc2)cc1,6.388608219719017,Train
1303,Cc1cc(Br)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,7.552841968657781,Train
1304,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3Cl)CC3(CC3)C2)cc1,7.480763439685022,Train
1305,N#CCC(=O)Nc1nnc(-c2ccc(Cl)cc2)o1,6.6020599913279625,Train
1306,COc1ccc2c(c1)c(CC(=O)N[C@@H](CO)C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,6.958607314841775,Train
1307,CCc1cc(C)c2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2,6.568636235841012,Train
1308,COc1ccc2c(c1)c(CCNC(=O)NCCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,5.0,Train
1309,CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(F)cc2F)cc1,5.869833579773784,Train
1310,CS(=O)(=O)c1ccc(-c2[nH]ccc2-c2ccc(F)cc2)cc1,4.897223385116559,Train
1311,COC(=O)[C@H](C)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,6.721246399047171,Train
1312,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1F,7.888070392334685,Train
1313,COc1c(Cl)cc(C2=C(c3ccc(S(N)(=O)=O)cc3)CCC2)cc1Cl,8.047866792018674,Train
1314,CC1N(C(=O)Nc2ccccc2)C(=O)c2ccccc2S1(=O)=O,3.4943074925878,Train
1315,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,7.300509466670935,Train
1316,[N-]=[N+]=NCCOc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1,4.1249387366083,Train
1317,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccn2)cc1,5.821954549582578,Train
1318,CS(=O)(=O)c1ccc(-c2sc(-c3ccccc3Cl)nc2-c2ccsc2)cc1,7.102372908709558,Train
1319,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccccc2O)cc1,5.120904120499928,Train
1320,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCOCC3)cc2-c2ccc(F)cc2)cc1,6.638272163982407,Train
1321,NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2ccccc2Cl)cc1,5.308034897232639,Train
1322,COc1ccc2c(c1)c(CC(=O)Nc1cncc(Cl)c1)c(C)n2C(=O)c1ccc(Cl)cc1,7.327902142064282,Train
1323,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OC(F)(F)F)cc2)cc1,5.0,Train
1324,CS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc3c(c2)OCO3)cc1,7.92009553233328,Train
1325,Cc1ccc(Oc2c(-c3ccc(S(C)(=O)=O)cc3)oc(C)cc2=O)c(F)c1,7.22181256142513,Train
1326,CC(C)(C)c1cc(-c2nnc(NN)s2)cc(C(C)(C)C)c1O,5.886056647693163,Train
1327,CS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc(F)c(Cl)c2)cc1,8.0,Train
1328,COC(=O)CC[C@@H](NC(=O)[C@@H](Cc1cnc[nH]1)NC(=O)C(=O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccccc12)C(=O)OC,5.079354998593212,Train
1329,CS(=O)(=O)c1ccc(-n2cc(C#N)nc2-c2ccc(Cl)cc2)cc1,6.639133015876654,Train
1330,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(F)cc2)cc1,7.0,Train
1331,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)oc(C)cc2=O)cc1,5.661271744427465,Train
1332,Cc1cc(=O)c(-c2ccc(C(F)(F)F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,5.159897043531825,Train
1333,Cc1cc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl,8.22090981113951,Train
1334,COc1ccc2c(c1)c(CC(=O)NCCCCO)c(C)n2C(=O)c1ccc(Cl)cc1,6.236830361305078,Train
1335,COc1ccc2c(c1)c(CC(=O)Oc1ccc(SC)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,6.522878745280337,Train
1336,CS(=O)(=O)c1ccc(-c2cc(CC#N)sc2-c2ccc(F)cc2)cc1,4.309803919971486,Train
1337,Cc1ncc(-c2ccc(C(C(=O)Nc3cccc(CCC(=O)O)c3C)C3CCCC3)cc2)cc1F,6.721246399047171,Train
1338,Clc1ccc(-c2nn(-c3ccc(Cl)cc3)c3c2CCCCC3)cc1,5.0,Train
1339,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc(Cl)cc2)n(-c2ccccc2)n1,5.85078088734462,Train
1340,COc1ccc2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2,4.0,Train
1341,CC(C)CCc1cc2c(cc1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2,7.167491087293763,Train
1342,O=[N+]([O-])c1ccc(/C=N/c2nnc(-c3ccc(Cl)cc3)o2)cc1,6.886056647693163,Train
1343,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2cccnc2)cc1,4.346787486224656,Train
1344,COc1ccc(C2=NN(C(N)=O)C(c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,5.962573502059376,Train
1345,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)cnn(Cc3ccccc3)c2=O)cn1,5.939713034397075,Train
1346,Cc1c(CCC(=O)O)cccc1NC(=O)C(c1ccc(-c2cncc(C(F)(F)F)c2)cc1)C1CCCC1,7.838631997765026,Train
1347,COc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccc(C)cc2)cc1,6.638272163982407,Train
1348,COc1ccc(-c2cc(C(=O)N3CCOCC3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,5.696803942579511,Train
1349,O=S(=O)(CCC(F)(F)F)Nc1ccncc1Nc1ccccc1,4.96537154337468,Train
1350,CCOc1cccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)c1,6.187086643357144,Train
1351,CCCC/C=C/CSc1ccccc1OC(C)=O,4.958607314841775,Train
1352,CC(=O)n1c(Br)cc(-c2ccc(F)cc2)c1-c1ccc(S(C)(=O)=O)cc1,3.5228787452803374,Train
1353,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)CC3(CC3)C2)cc1,8.152465023828446,Train
1354,CCOc1ccc(-c2cc(C(=O)OCCCN3CCOCC3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,5.11690664142431,Train
1355,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc(F)c2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1,6.552841968657781,Train
1356,NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(F)cc2)cc1,5.823955070631064,Train
1357,CC(C)c1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,6.522878745280337,Train
1358,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCC3CCCCC3)n2)cc1,7.537602002101044,Train
1359,O=C(NS(=O)(=O)c1ccccc1)c1cccnc1,4.801342913045578,Train
1360,N#Cc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,4.527243550682788,Train
1361,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2Cl)cc1,7.251811972993799,Train
1362,N#Cc1ccc2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2,6.958607314841775,Train
1363,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)OCc1ccccc1,4.698970004336019,Train
1364,CC(=O)Oc1ccccc1C(=O)O,2.9744237387763093,Train
1365,CS(=O)(=O)c1cnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(Cl)cc1,4.703334809738469,Train
1366,Cc1ncc(-c2ccc(C(C(=O)Nc3cccc(CCC(=O)O)c3C)C3CCC3)cc2)cc1Cl,7.492144128304169,Train
1367,COc1ccc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)cc1OC,6.154901959985743,Train
1368,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3cc(=O)oc4ccccc34)cc2-c2ccc(F)cc2)cc1,6.356547323513812,Train
1369,CC1(O)OC(=O)C(c2ccc(Cl)c(Cl)c2)=C1c1ccc(S(C)(=O)=O)cc1,7.154901959985743,Train
1370,CCCCCCCCCNC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,7.397940008672037,Train
1371,Cc1cc(C(C(=O)Nc2cccc(CCC(=O)O)c2C)C2CCCC2)c(F)cc1-c1cncc(C(F)(F)F)c1,6.0,Train
1372,Cc1ccc(S(=O)(=O)N2N=C(C(F)(F)F)CC2c2ccc3c(c2)OCCO3)cc1,5.8794260687941495,Train
1373,Cc1c(CCC(=O)O)cc(F)cc1NC(=O)C(c1ccc(-c2cncc(C(F)(F)F)c2)cc1)C1CCCC1,6.530177984021837,Train
1374,Cc1csc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)n1,6.959299339414116,Train
1375,C=C1C(=O)O[C@@H]2C[C@@]3(C)C=CC(=O)C(=C)[C@@H]3C[C@H]12,6.3979400086720375,Train
1376,O=C(NS(=O)(=O)c1ccc(F)cc1)c1ccccn1,5.200659450546418,Train
1377,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cccc(F)c2)cc1,7.187086643357144,Train
1378,COc1cc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)ccc1C,7.823908740944319,Train
1379,NNC(=O)CNc1nc(-c2ccccc2)nc2sc3c(c12)CCCC3,6.154901959985743,Train
1380,O=C1CCc2cc(NS(=O)(=O)C(F)(F)F)c(Sc3ccc(F)cc3F)cc21,7.397940008672037,Train
1381,NS(=O)(=O)c1ccc(-c2nc(NCc3cccs3)cc(C(F)(F)F)n2)cc1,6.802443786846464,Train
1382,COc1cncc(-c2ccc(C(C(=O)Nc3cccc(CCC(=O)O)c3C)C3CCCC3)cc2)c1,6.467245621007502,Train
1383,Cc1cc(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,7.521435901161594,Train
1384,CS(=O)(=O)c1ccc(-c2nc(NCc3ccc(O)cc3)cc(C(F)(F)F)n2)cc1,6.197226274708024,Train
1385,Cc1ccc(Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)cc1,7.958607314841775,Train
1386,COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Br)cc3)on2)cc1OC,6.468521082957745,Train
1387,CC1(C)CC(c2ccc(F)cc2)=C(c2ccc(S(C)(=O)=O)cc2)C1,7.819874124835946,Train
1388,COc1ccc2c(c1)c(CC(=O)N[C@H](CO)C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,6.431798275933005,Train
1389,CCOc1ccncc1-c1c(Cl)ncn1-c1ccc(S(C)(=O)=O)cc1,6.562249437179612,Train
1390,Cc1c(CCC(=O)O)cccc1NC(=O)C(c1ccc(-c2cncc(CF)c2)cc1)C1CCCC1,6.72584215073632,Train
1391,COc1cc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc(OC)c1O,5.567030709125595,Train
